Akeem Ayers,LB,ACT,14
Austin Blythe,OL,ACT,14
Quan Bray,WR,RES,14
Darius Butler,DB,ACT,14
Isiah Cage,OL,RES,14
Chris Carter,LB,ACT,14
Anthony Castonzo,OL,ACT,14
Le'Raven Clark,OL,ACT,14
Trent Cole,LB,RES,14
Vontae Davis,DB,ACT,14
Phillip Dorsett,WR,ACT,14
Jack Doyle,TE,ACT,14
Lavar Edwards,DL,ACT,14
Matthias Farley,DB,ACT,14
Josh Ferguson,RB,ACT,14
Clayton Geathers,DB,ACT,14
Denzelle Good,OL,ACT,14
Frank Gore,RB,ACT,14
T.J. Green,DB,ACT,14
Joe Haeg,OL,ACT,14
Jonotthan Harrison,OL,ACT,14
T.Y. Hilton,WR,ACT,14
D'Qwell Jackson,LB,ACT,14
Edwin Jackson,LB,ACT,14
Arthur Jones,DL,ACT,14
Ryan Kelly,OL,ACT,14
Zach Kerr,DL,ACT,14
Kendall Langford,DL,ACT,14
Andrew Luck,QB,ACT,14
Curt Maggitt,LB,ACT,14
Robert Mathis,LB,ACT,14
Pat McAfee,P,ACT,14
Mike McFarland,TE,RES,14
T.Y. McGill,DL,ACT,14
Josh McNary,LB,ACT,14
Rashaan Melvin,DB,ACT,14
Jack Mewhort,OL,ACT,14
Donte Moncrief,WR,ACT,14
Antonio Morrison,LB,ACT,14
Matt Overton,OL,ACT,14
David Parry,DL,ACT,14
Joe Reitz,OL,ACT,14
Hassan Ridgeway,DL,ACT,14
Patrick Robinson,DB,ACT,14
Chester Rogers,WR,ACT,14
Tevaun Smith,WR,ACT,14
Devin Street,WR,ACT,14
Erik Swoope,TE,ACT,14
Hugh Thornton,OL,RES,14
Jordan Todman,RB,ACT,14
Scott Tolzien,QB,ACT,14
Robert Turbin,RB,ACT,14
Adam Vinatieri,K,ACT,14
Erik Walden,LB,ACT,14
Frankie Williams,DB,ACT,14
Andrew Williamson,DB,RES,14
Brandon Allen,QB,ACT,15
Tyson Alualu,DL,ACT,15
Prince Amukamara,DB,ACT,15
Richard Ash,DL,ACT,15
Kelvin Beachum,OL,ACT,15
Arrelious Benn,WR,ACT,15
Michael Bennett,DL,RES,15
Justin Blackmon,WR,SUS,15
Blake Bortles,QB,ACT,15
Luke Bowanko,OL,PUP,15
Arthur Brown,LB,ACT,15
A.J. Cann,OL,ACT,15
Aaron Colvin,DB,ACT,15
Johnathan Cyprien,DB,ACT,15
Sheldon Day,DL,ACT,15
Dante Fowler,DL,ACT,15
Tashaun Gipson,DB,ACT,15
Corey Grant,RB,ACT,15
Rashad Greene,WR,ACT,15
Bryce Harris,OL,ACT,15
Chad Henne,QB,ACT,15
Davon House,DB,ACT,15
Allen Hurns,WR,ACT,15
Chris Ivory,RB,ACT,15
Myles Jack,LB,ACT,15
Malik Jackson,DL,ACT,15
Luke Joeckel,OL,RES,15
Josh Johnson,DB,ACT,15
Abry Jones,DL,ACT,15
Ben Koyack,TE,ACT,15
Marqise Lee,WR,ACT,15
Marcedes Lewis,TE,ACT,15
Brandon Linder,OL,ACT,15
Sen'Derrick Marks,DL,ACT,15
Roy Miller,DL,RES,15
Jason Myers,K,ACT,15
Yannick Ngakoue,DL,ACT,15
Brad Nortman,P,ACT,15
Jared Odrick,DL,ACT,15
Patrick Omameh,OL,ACT,15
Jermey Parnell,OL,ACT,15
Paul Posluszny,LB,ACT,15
Hayes Pullard,LB,ACT,15
Jalen Ramsey,DB,ACT,15
Christopher Reed,OL,ACT,15
Allen Robinson,WR,ACT,15
Denard Robinson,RB,ACT,15
James Sample,DB,RES,15
Tyler Shatley,OL,ACT,15
Dan Skuta,LB,ACT,15
Chris Smith,DL,ACT,15
Telvin Smith,LB,ACT,15
Neal Sterling,TE,ACT,15
Julius Thomas,TE,ACT,15
Peyton Thompson,DB,ACT,15
Carson Tinker,OL,ACT,15
Bryan Walters,WR,ACT,15
Josh Wells,OL,RES,15
Jarrod Wilson,DB,ACT,15
Jonathan Woodard,DL,PUP,15
T.J. Yeldon,RB,ACT,15
Kenneth Acker,DB,ACT,16
D.J. Alexander,LB,ACT,16
Allen Bailey,DL,RES,16
Eric Berry,DB,ACT,16
Tyler Bray,QB,ACT,16
Jamaal Charles,RB,RES,16
Dustin Colquitt,P,ACT,16
Chris Conley,WR,ACT,16
Kenny Cook,WR,RES,16
Jordan Devey,OL,ACT,16
Laurent Duvernay-Tardif,OL,ACT,16
Parker Ehinger,OL,ACT,16
Eric Fisher,OL,ACT,16
Nick Foles,QB,ACT,16
Dee Ford,LB,ACT,16
Zach Fulton,OL,ACT,16
Phillip Gaines,DB,ACT,16
Tamba Hali,LB,ACT,16
Demetrius Harris,TE,ACT,16
Vernon Harris,DB,RES,16
Tyreek Hill,WR,ACT,16
Justin Houston,LB,PUP,16
Jaye Howard,DL,ACT,16
Derrick Johnson,LB,ACT,16
Chris Jones,DL,ACT,16
Travis Kelce,TE,ACT,16
Jeremy Maclin,WR,ACT,16
Justin March-Lillard,LB,RES,16
Josh Mauga,LB,RES,16
Trey Millard,RB,RES,16
Terrance Mitchell,DB,ACT,16
Mitch Morse,OL,ACT,16
Eric Murray,DB,ACT,16
Steven Nelson,DB,ACT,16
Dadi Nicolas,LB,ACT,16
Rakeem Nunez-Roches,DL,ACT,16
James O'Shaughnessy,TE,ACT,16
Ron Parker,DB,ACT,16
Mike Person,OL,ACT,16
Marcus Peters,DB,ACT,16
Dontari Poe,DL,ACT,16
Jah Reid,OL,ACT,16
Kendall Reyes,DL,ACT,16
Demarcus Robinson,WR,ACT,16
Bishop Sankey,RB,ACT,16
Cairo Santos,K,ACT,16
Mitchell Schwartz,OL,ACT,16
Anthony Sherman,RB,ACT,16
Alex Smith,QB,ACT,16
Terrance Smith,LB,ACT,16
Daniel Sorensen,DB,ACT,16
De'Anthony Thomas,WR,ACT,16
Ross Travis,TE,ACT,16
Spencer Ware,RB,ACT,16
Charcandrick West,RB,ACT,16
D.J. White,DB,ACT,16
Albert Wilson,WR,ACT,16
Ramik Wilson,LB,ACT,16
James Winchester,OL,ACT,16
Bryan Witzmann,OL,ACT,16
Frank Zombo,LB,ACT,16
Maurice Alexander,DB,ACT,17
Tavon Austin,WR,ACT,17
Tim Barnes,OL,ACT,17
Mark Barron,LB,ACT,17
Kenny Britt,WR,ACT,17
Michael Brockers,DL,ACT,17
Jamon Brown,OL,ACT,17
Malcolm Brown,RB,ACT,17
Marqui Christian,DB,ACT,17
Pharoh Cooper,WR,ACT,17
Benny Cunningham,RB,ACT,17
Cody Davis,DB,ACT,17
Aaron Donald,DL,ACT,17
Andrew Donnal,OL,ACT,17
Dominique Easley,DL,ACT,17
Josh Forrest,LB,ACT,17
E.J. Gaines,DB,ACT,17
Jared Goff,QB,ACT,17
Dwayne Gratz,DB,ACT,17
Todd Gurley,RB,ACT,17
Bryce Hager,LB,ACT,17
Cory Harkey,TE,ACT,17
Rob Havenstein,OL,ACT,17
William Hayes,DL,ACT,17
Johnny Hekker,P,ACT,17
Temarrick Hemingway,TE,ACT,17
Tyler Higbee,TE,ACT,17
Troy Hill,DB,ACT,17
Trumaine Johnson,DB,ACT,17
Lamarcus Joyner,DB,ACT,17
Case Keenum,QB,ACT,17
Lance Kendricks,TE,ACT,17
Zach Laskey,RB,RES,17
Cory Littleton,LB,ACT,17
Matt Longacre,DL,ACT,17
Sean Mannion,QB,ACT,17
Bradley Marquez,WR,ACT,17
T.J. McDonald,DB,ACT,17
Jake McQuaide,OL,ACT,17
Pace Murphy,OL,ACT,17
Marquez North,WR,RES,17
Alec Ogletree,LB,ACT,17
Brian Quick,WR,ACT,17
Robert Quinn,DL,ACT,17
Brian Randolph,DB,RES,17
Chase Reynolds,RB,ACT,17
Demetrius Rhaney,OL,ACT,17
Greg Robinson,OL,ACT,17
Rodger Saffold,OL,ACT,17
Eugene Sims,DL,ACT,17
Nelson Spruce,WR,ACT,17
Cam Thomas,DL,ACT,17
Mike Thomas,WR,ACT,17
Louis Trinca-Pasat,DL,RES,17
Ethan Westbrooks,DL,ACT,17
Cody Wichmann,OL,ACT,17
Darrell Williams,OL,RES,17
Greg Zuerlein,K,ACT,17
Isa Abdul-Quddus,DB,ACT,18
Walt Aikens,DB,ACT,18
Jay Ajayi,RB,ACT,18
Branden Albert,OL,ACT,18
Kiko Alonso,LB,ACT,18
Bene' Benwikere,DB,ACT,18
Andre Branch,DL,ACT,18
Jermon Bushrod,OL,ACT,18
Donald Butler,LB,ACT,18
Jordan Cameron,TE,ACT,18
Leonte Carroo,WR,ACT,18
Chimdi Chekwa,DB,ACT,18
Chris Culliver,DB,PUP,18
Matt Darr,P,ACT,18
John Denney,OL,ACT,18
Kenyan Drake,RB,ACT,18
Ifo Ekpre-Olomu,DB,RES,18
Terrence Fede,DL,ACT,18
Andrew Franks,K,ACT,18
Jakeem Grant,WR,ACT,18
MarQueis Gray,TE,ACT,18
Neville Hewitt,LB,ACT,18
Xavien Howard,DB,ACT,18
Mike Hull,LB,ACT,18
Ja'Wuan James,OL,ACT,18
Jelani Jenkins,LB,ACT,18
Chris Jones,DL,ACT,18
Dominique Jones,TE,ACT,18
Jason Jones,DL,ACT,18
Reshad Jones,DB,RES,18
Jarvis Landry,WR,ACT,18
Tony Lippett,DB,ACT,18
Jordan Lucas,DB,ACT,18
Byron Maxwell,DB,ACT,18
Bobby McCain,DB,ACT,18
Koa Misi,LB,RES,18
Earl Mitchell,DL,RES,18
Matt Moore,QB,ACT,18
Leon Orr,DL,ACT,18
DeVante Parker,WR,ACT,18
Spencer Paysinger,LB,ACT,18
Jordan Phillips,DL,ACT,18
Mike Pouncey,OL,ACT,18
Bacarri Rambo,DB,ACT,18
Dion Sims,TE,ACT,18
Anthony Steen,OL,ACT,18
Kenny Stills,WR,ACT,18
Ndamukong Suh,DL,ACT,18
Ryan Tannehill,QB,ACT,18
Michael Thomas,DB,ACT,18
Laremy Tunsil,OL,ACT,18
Kraig Urbik,OL,ACT,18
Cameron Wake,DL,ACT,18
Damien Williams,RB,ACT,18
Mario Williams,DL,ACT,18
Nick Williams,DL,ACT,18
Sam Young,OL,ACT,18
Mackensie Alexander,DB,ACT,19
Matt Asiata,RB,ACT,19
Anthony Barr,LB,ACT,19
Willie Beavers,OL,ACT,19
Joe Berger,OL,ACT,19
Alex Boone,OL,ACT,19
Sam Bradford,QB,ACT,19
Teddy Bridgewater,QB,RES,19
Kentrell Brothers,LB,ACT,19
T.J. Clemmings,OL,ACT,19
Audie Cole,LB,ACT,19
Scott Crichton,DL,RES,19
Stefon Diggs,WR,ACT,19
Nick Easton,OL,ACT,19
Rhett Ellison,TE,ACT,19
Antone Exum,DB,RES,19
Sharrif Floyd,DL,ACT,19
Brandon Fusco,OL,ACT,19
Chad Greenway,LB,ACT,19
Everson Griffen,DL,ACT,19
Anthony Harris,DB,ACT,19
Shaun Hill,QB,ACT,19
Ronnie Hillman,RB,ACT,19
Danielle Hunter,DL,ACT,19
Charles Johnson,WR,ACT,19
Tom Johnson,DL,ACT,19
Linval Joseph,DL,ACT,19
Matt Kalil,OL,RES,19
Jayron Kearse,DB,ACT,19
Eric Kendricks,LB,ACT,19
Zac Kerin,OL,ACT,19
Emmanuel Lamur,LB,ACT,19
Zach Line,RB,ACT,19
Jeff Locke,P,ACT,19
Jake Long,OL,ACT,19
Kevin McDermott,OL,ACT,19
Jerick McKinnon,RB,ACT,19
David Morgan,TE,ACT,19
Captain Munnerlyn,DB,ACT,19
Terence Newman,DB,ACT,19
Cordarrelle Patterson,WR,ACT,19
Adrian Peterson,RB,RES,19
Jabari Price,DB,RES,19
MyCole Pruitt,TE,ACT,19
Xavier Rhodes,DB,ACT,19
Edmond Robinson,LB,ACT,19
Brian Robison,DL,ACT,19
Kyle Rudolph,TE,ACT,19
Andrew Sendejo,DB,ACT,19
Marcus Sherels,DB,ACT,19
Jeremiah Sirles,OL,ACT,19
Andre Smith,OL,RES,19
Harrison Smith,DB,ACT,19
Shamar Stephen,DL,ACT,19
Adam Thielen,WR,ACT,19
Justin Trattou,DL,ACT,19
Laquon Treadwell,WR,ACT,19
Blair Walsh,K,ACT,19
Trae Waynes,DB,ACT,19
Jarius Wright,WR,ACT,19
Ryan Allen,P,ACT,20
Danny Amendola,WR,ACT,20
David Andrews,OL,ACT,20
Martellus Bennett,TE,ACT,20
LeGarrette Blount,RB,ACT,20
Brandon Bolden,RB,ACT,20
Tom Brady,QB,ACT,20
Alan Branch,DL,ACT,20
Jacoby Brissett,QB,RES,20
Malcom Brown,DL,ACT,20
Malcolm Butler,DB,ACT,20
Marcus Cannon,OL,ACT,20
Joe Cardona,OL,ACT,20
Patrick Chung,DB,ACT,20
Justin Coleman,DB,ACT,20
James Develin,RB,ACT,20
Nate Ebner,DB,ACT,20
Julian Edelman,WR,ACT,20
Cameron Fleming,OL,ACT,20
Trey Flowers,DL,ACT,20
D.J. Foster,RB,ACT,20
Jonathan Freeny,LB,RES,20
Tyler Gaffney,RB,ACT,20
Jimmy Garoppolo,QB,ACT,20
Stephen Gostkowski,K,ACT,20
Geneo Grissom,LB,ACT,20
Rob Gronkowski,TE,ACT,20
Woodrow Hamilton,DL,ACT,20
Duron Harmon,DB,ACT,20
Dont'a Hightower,LB,ACT,20
Chris Hogan,WR,ACT,20
Tre Jackson,OL,PUP,20
Cyrus Jones,DB,ACT,20
Jonathan Jones,DB,ACT,20
Ted Karras,OL,ACT,20
Brandon King,DB,ACT,20
Matt Lengel,TE,ACT,20
Dion Lewis,RB,PUP,20
Chris Long,DL,ACT,20
Shaq Mason,OL,ACT,20
Shea McClellin,LB,ACT,20
Devin McCourty,DB,ACT,20
Barkevious Mingo,LB,ACT,20
Malcolm Mitchell,WR,ACT,20
Rob Ninkovich,LB,ACT,20
Jordan Richards,DB,ACT,20
Elandon Roberts,LB,ACT,20
Eric Rowe,DB,ACT,20
Logan Ryan,DB,ACT,20
Greg Scruggs,TE,RES,20
Jabaal Sheard,DL,ACT,20
Matthew Slater,WR,ACT,20
Nate Solder,OL,ACT,20
Joe Thuney,OL,ACT,20
Vincent Valentine,DL,ACT,20
Kyle Van Noy,LB,ACT,20
Sebastian Vollmer,OL,PUP,20
LaAdrian Waddle,OL,ACT,20
James White,RB,ACT,20
Michael Williams,TE,RES,20
Stephone Anthony,LB,ACT,21
Terron Armstead,OL,ACT,21
Khalif Barnes,OL,ACT,21
Vonn Bell,DB,ACT,21
Delvin Breaux,DB,ACT,21
Drew Brees,QB,ACT,21
Jairus Byrd,DB,ACT,21
Travaris Cadet,RB,ACT,21
Brandon Coleman,WR,ACT,21
Brandin Cooks,WR,ACT,21
Ken Crawley,DB,ACT,21
Tyeler Davison,DL,ACT,21
Brian Dixon,DB,ACT,21
Justin Drescher,OL,ACT,21
Kasim Edebali,DL,ACT,21
Dannell Ellerbe,LB,ACT,21
Jahri Evans,OL,ACT,21
Nick Fairley,DL,ACT,21
Coby Fleener,TE,ACT,21
Obum Gwacham,DL,RES,21
Roman Harper,DB,ACT,21
De'Vante Harris,DB,ACT,21
Erik Harris,DB,RES,21
Tim Hightower,RB,ACT,21
Josh Hill,TE,ACT,21
Tony Hills,OL,ACT,21
Michael Hoomanawanui,TE,RES,21
Mark Ingram,RB,ACT,21
John Jenkins,DL,ACT,21
Cameron Jordan,DL,ACT,21
Senio Kelemete,OL,ACT,21
Hau'oli Kikaha,LB,PUP,21
Paul Kruger,DL,ACT,21
John Kuhn,RB,ACT,21
Jake Lampman,WR,ACT,21
Daniel Lasco,RB,ACT,21
James Laurinaitis,LB,ACT,21
Tim Lelito,OL,ACT,21
Tommylee Lewis,WR,ACT,21
Wil Lutz,K,ACT,21
Michael Mauti,LB,ACT,21
Luke McCown,QB,ACT,21
Sterling Moore,DB,ACT,21
Thomas Morstead,P,ACT,21
Marcus Murphy,RB,ACT,21
David Onyemata,DL,ACT,21
Andrus Peat,OL,ACT,21
D.J. Pettway,DL,RES,21
Jimmy Pruitt,DB,RES,21
Sheldon Rankins,DL,RES,21
Craig Robertson,LB,ACT,21
Jamarca Sanford,DB,RES,21
Willie Snead,WR,ACT,21
Zach Strief,OL,ACT,21
Nate Stupar,LB,ACT,21
Damian Swann,DB,RES,21
Darryl Tapp,DL,ACT,21
Michael Thomas,WR,ACT,21
Landon Turner,OL,ACT,21
Max Unger,OL,ACT,21
Kenny Vaccaro,DB,ACT,21
B.W. Webb,DB,ACT,21
P.J. Williams,DB,RES,21
Kyle Wilson,DB,RES,21
Andrew Adams,DB,ACT,22
Jerell Adams,TE,ACT,22
Eli Apple,DB,ACT,22
Will Beatty,OL,ACT,22
Odell Beckham,WR,ACT,22
Nat Berhe,DB,ACT,22
Jay Bromley,DL,ACT,22
Jonathan Casillas,LB,ACT,22
Landon Collins,DB,ACT,22
Victor Cruz,WR,ACT,22
Orleans Darkwa,RB,ACT,22
Zak DeOssie,OL,ACT,22
Larry Donnell,TE,ACT,22
Ben Edwards,WR,RES,22
Ereck Flowers,OL,ACT,22
B.J. Goodson,LB,ACT,22
Robbie Gould,K,ACT,22
Leon Hall,DB,ACT,22
Johnathan Hankins,DL,ACT,22
Dwayne Harris,WR,ACT,22
Damon Harrison,DL,ACT,22
Bobby Hart,OL,ACT,22
Mark Herzlich,LB,ACT,22
Janoris Jenkins,DB,ACT,22
Rashad Jennings,RB,ACT,22
John Jerry,OL,ACT,22
Josh Johnson,QB,ACT,22
Will Johnson,RB,RES,22
Brett Jones,OL,ACT,22
Devon Kennard,LB,ACT,22
Tavarres King,WR,ACT,22
Matt LaCosse,TE,RES,22
Roger Lewis,WR,ACT,22
Eli Manning,QB,ACT,22
Ryan Nassib,QB,ACT,22
Marshall Newhouse,OL,ACT,22
Owa Odighizuwa,DL,ACT,22
Romeo Okwara,DL,ACT,22
Paul Perkins,RB,ACT,22
Jason Pierre-Paul,DL,ACT,22
Justin Pugh,OL,ACT,22
Bobby Rainey,RB,ACT,22
Weston Richburg,OL,ACT,22
Keenan Robinson,LB,ACT,22
Dominique Rodgers-Cromartie,DB,ACT,22
Coty Sensabaugh,DB,ACT,22
Sterling Shepard,WR,ACT,22
Kelvin Sheppard,LB,ACT,22
Deontae Skinner,LB,ACT,22
J.T. Thomas,LB,RES,22
Robert Thomas,DL,ACT,22
Darian Thompson,DB,ACT,22
Mykkele Thompson,DB,RES,22
Will Tye,TE,ACT,22
Uani' Unga,LB,RES,22
Shane Vereen,RB,RES,22
Olivier Vernon,DL,ACT,22
Trevin Wade,DB,ACT,22
Nikita Whitlock,RB,SUS,22
Brad Wing,P,ACT,22
Kerry Wynn,DL,ACT,22
Antonio Allen,DB,ACT,23
Robby Anderson,WR,ACT,23
Brandon Bostick,TE,ACT,23
Braedon Bowman,TE,RES,23
Juston Burris,DB,ACT,23
James Carpenter,OL,ACT,23
Bruce Carter,LB,ACT,23
Mike Catapano,LB,ACT,23
Ryan Clady,OL,ACT,23
Kellen Davis,TE,ACT,23
Titus Davis,WR,EXE,23
Eric Decker,WR,RES,23
Dakota Dozier,OL,ACT,23
Lac Edwards,P,ACT,23
Quincy Enunwa,WR,ACT,23
Ryan Fitzpatrick,QB,ACT,23
Nick Folk,K,ACT,23
Matt Forte,RB,ACT,23
Breno Giacomini,OL,ACT,23
Marcus Gilchrist,DB,ACT,23
Christian Hackenberg,QB,ACT,23
David Harris,LB,ACT,23
Ben Ijalana,OL,ACT,23
Jarvis Jenkins,DL,ACT,23
Jordan Jenkins,LB,ACT,23
Wesley Johnson,OL,ACT,23
Taiwan Jones,LB,ACT,23
Darron Lee,LB,ACT,23
Nick Mangold,OL,ACT,23
Brandon Marshall,WR,ACT,23
Jalin Marshall,WR,ACT,23
Nick Marshall,DB,ACT,23
Josh Martin,LB,ACT,23
Lorenzo Mauldin,LB,ACT,23
Steve McLendon,DL,ACT,23
Rontez Miles,DB,ACT,23
Romar Morris,RB,RES,23
Julien Obioha,DL,RES,23
Victor Ochi,LB,ACT,23
Charone Peake,WR,ACT,23
Bryce Petty,QB,ACT,23
Bilal Powell,RB,ACT,23
Calvin Pryor,DB,ACT,23
Tanner Purdum,OL,ACT,23
Brent Qvale,OL,ACT,23
Darrelle Revis,DB,ACT,23
Sheldon Richardson,DL,ACT,23
Darryl Roberts,DB,ACT,23
Austin Seferian-Jenkins,TE,ACT,23
Brandon Shell,OL,ACT,23
Deon Simon,DL,ACT,23
Buster Skrine,DB,ACT,23
Devin Smith,WR,PUP,23
Geno Smith,QB,RES,23
C.J. Spiller,RB,ACT,23
Julian Stanford,LB,ACT,23
Lawrence Thomas,DL,RES,23
Muhammad Wilkerson,DL,ACT,23
Leonard Williams,DL,ACT,23
Marcus Williams,DB,ACT,23
Brian Winters,OL,ACT,23
Vadal Alexander,OL,ACT,24
Nate Allen,DB,ACT,24
David Amerson,DB,ACT,24
Denico Autry,DL,ACT,24
Neiron Ball,LB,RES,24
Daren Bates,LB,ACT,24
Shilique Calhoun,LB,ACT,24
Derek Carr,QB,ACT,24
T.J. Carrie,DB,ACT,24
Jon Condo,OL,ACT,24
Connor Cook,QB,ACT,24
Amari Cooper,WR,ACT,24
Michael Crabtree,WR,ACT,24
Mario Edwards,DL,RES,24
SaQwan Edwards,DB,RES,24
Justin Ellis,DL,ACT,24
Jon Feliciano,OL,ACT,24
Antonio Hamilton,DB,ACT,24
D.J. Hayden,DB,ACT,24
Ben Heeney,LB,RES,24
Andre Holmes,WR,ACT,24
Gabe Holmes,TE,RES,24
Johnny Holton,WR,ACT,24
Austin Howard,OL,ACT,24
Rodney Hudson,OL,ACT,24
Bruce Irvin,LB,ACT,24
Gabe Jackson,OL,ACT,24
Cory James,LB,ACT,24
Sebastian Janikowski,K,ACT,24
Taiwan Jones,RB,ACT,24
Karl Joseph,DB,ACT,24
Marquette King,P,ACT,24
Denver Kirkland,OL,ACT,24
Darius Latham,DL,ACT,24
Khalil Mack,DL,ACT,24
Matt McCants,OL,ACT,24
Dexter McDonald,DB,ACT,24
Stacy McGee,DL,ACT,24
Keith McGill,DB,ACT,24
Matt McGloin,QB,ACT,24
Latavius Murray,RB,ACT,24
Reggie Nelson,DB,ACT,24
Ryan O'Malley,TE,ACT,24
Jamize Olawale,RB,ACT,24
Kelechi Osemele,OL,ACT,24
Donald Penn,OL,ACT,24
Jalen Richard,RB,ACT,24
Perry Riley,LB,ACT,24
Mychal Rivera,TE,ACT,24
Seth Roberts,WR,ACT,24
Aldon Smith,LB,SUS,24
Lee Smith,TE,RES,24
Malcolm Smith,LB,ACT,24
Sean Smith,DB,ACT,24
Brynden Trawick,DB,ACT,24
Clive Walford,TE,ACT,24
Jihad Ward,DL,ACT,24
DeAndre Washington,RB,ACT,24
Menelik Watson,OL,ACT,24
Dan Williams,DL,ACT,24
Nelson Agholor,WR,ACT,25
Beau Allen,DL,ACT,25
Josh Andrews,OL,ACT,25
Allen Barbre,OL,ACT,25
Kenjon Barner,RB,ACT,25
Connor Barwin,DL,ACT,25
Nigel Bradham,LB,ACT,25
Bryan Braman,DL,ACT,25
Brandon Brooks,OL,ACT,25
Ron Brooks,DB,RES,25
Terrence Brooks,DB,ACT,25
Trey Burton,TE,ACT,25
Nolan Carroll,DB,ACT,25
Brent Celek,TE,ACT,25
Fletcher Cox,DL,ACT,25
Vinny Curry,DL,ACT,25
Chase Daniel,QB,ACT,25
Jon Dorenbos,OL,ACT,25
Zach Ertz,TE,ACT,25
Najee Goode,LB,ACT,25
Dillon Gordon,OL,ACT,25
Brandon Graham,DL,ACT,25
Dorial Green-Beckham,WR,ACT,25
Kamu Grugier-Hill,LB,ACT,25
Taylor Hart,DL,ACT,25
Jordan Hicks,LB,ACT,25
Malcolm Jenkins,DB,ACT,25
Lane Johnson,OL,SUS,25
Donnie Jones,P,ACT,25
Jason Kelce,OL,ACT,25
Mychal Kendricks,LB,ACT,25
Bennie Logan,DL,ACT,25
Chris Maragos,DB,ACT,25
Ryan Mathews,RB,ACT,25
Jordan Matthews,WR,ACT,25
Alex McCalister,DL,RES,25
Leodis McKelvin,DB,ACT,25
Rodney McLeod,DB,ACT,25
Steven Means,DL,ACT,25
Jalen Mills,DB,ACT,25
Jason Peters,OL,ACT,25
Isaac Seumalo,OL,ACT,25
Wendell Smallwood,RB,ACT,25
C.J. Smith,DB,ACT,25
Marcus Smith,DL,ACT,25
Darren Sproles,RB,ACT,25
Caleb Sturgis,K,ACT,25
Matt Tobin,OL,ACT,25
Bryce Treggs,WR,ACT,25
Stephen Tulloch,LB,ACT,25
Destiny Vaeao,DL,ACT,25
Halapoulivaati Vaitai,OL,ACT,25
Joe Walker,LB,RES,25
Jaylen Watkins,DB,ACT,25
Carson Wentz,QB,ACT,25
Stefen Wisniewski,OL,ACT,25
Connor Wujciak,DL,RES,25
Cortez Allen,DB,RES,26
Kevin Anderson,LB,RES,26
Le'Veon Bell,RB,ACT,26
Jordan Berry,P,ACT,26
Chris Boswell,K,ACT,26
Antonio Brown,WR,ACT,26
Martavis Bryant,WR,SUS,26
Artie Burns,DB,ACT,26
Anthony Chickillo,LB,ACT,26
Sammie Coates,WR,ACT,26
Ross Cockrell,DB,ACT,26
Jordan Dangerfield,DB,ACT,26
Sean Davis,DB,ACT,26
David DeCastro,OL,ACT,26
Bud Dupree,LB,RES,26
B.J. Finney,OL,ACT,26
L.J. Fort,LB,ACT,26
Ramon Foster,OL,ACT,26
William Gay,DB,ACT,26
Justin Gilbert,DB,ACT,26
Marcus Gilbert,OL,ACT,26
Robert Golden,DB,ACT,26
Senquez Golson,DB,RES,26
Ladarius Green,TE,PUP,26
Xavier Grimble,TE,ACT,26
Cobi Hamilton,WR,ACT,26
Javon Hargrave,DL,ACT,26
Ryan Harris,OL,RES,26
James Harrison,LB,ACT,26
Jerald Hawkins,OL,RES,26
Cameron Heyward,DL,ACT,26
Darrius Heyward-Bey,WR,ACT,26
Chris Hubbard,OL,ACT,26
Jesse James,TE,ACT,26
David Johnson,TE,ACT,26
Steven Johnson,LB,ACT,26
Jarvis Jones,LB,ACT,26
Landry Jones,QB,ACT,26
Cole Manhart,OL,RES,26
Tyler Matakevich,LB,ACT,26
Ricardo Mathews,DL,ACT,26
Dan McCullers-Sanders,DL,ACT,26
Zach Mettenberger,QB,ACT,26
Brian Mihalik,OL,ACT,26
Mike Mitchell,DB,ACT,26
Arthur Moats,LB,ACT,26
Roosevelt Nix-Jones,RB,ACT,26
Maurkice Pouncey,OL,ACT,26
Ben Roethlisberger,QB,ACT,26
Eli Rogers,WR,ACT,26
Canaan Severin,WR,RES,26
Ryan Shazier,LB,ACT,26
Shamarko Thomas,DB,ACT,26
Lawrence Timmons,LB,ACT,26
Fitzgerald Toussaint,RB,ACT,26
Stephon Tuitt,DL,ACT,26
Valerian Ume-Ezeoke,OL,RES,26
Alejandro Villanueva,OL,ACT,26
Cody Wallace,OL,ACT,26
L.T. Walton,DL,ACT,26
Greg Warren,OL,ACT,26
Markus Wheaton,WR,ACT,26
DeAngelo Williams,RB,ACT,26
Vince Williams,LB,ACT,26
Jahleel Addae,DB,ACT,27
Keenan Allen,WR,RES,27
Jeremiah Attaochu,LB,ACT,27
Joe Barksdale,OL,ACT,27
Travis Benjamin,WR,ACT,27
Joey Bosa,DL,ACT,27
Jatavis Brown,LB,ACT,27
Tyreek Burwell,OL,ACT,27
Jeremy Butler,WR,ACT,27
Zamir Carlis,DL,RES,27
Donavon Clark,OL,RES,27
Kellen Clemens,QB,ACT,27
Asante Cleveland,TE,ACT,27
Jeff Cumberland,TE,RES,27
King Dunlap,OL,ACT,27
Nick Dzubnar,LB,RES,27
Kyle Emanuel,LB,ACT,27
Kenneth Farrow,RB,ACT,27
Brandon Flowers,DB,ACT,27
D.J. Fluker,OL,ACT,27
Orlando Franklin,OL,ACT,27
Antonio Gates,TE,ACT,27
Melvin Gordon,RB,ACT,27
Chris Hairston,OL,ACT,27
