Week,Day,Date,WinnerID,LoserID,WinnerScore,LoserScore,Stadium,Time,Duration,Attendance,Temperature,Humidity,Wind,Favored Team , spread,over/under,Result,URL
1,Sun,2009-09-13,25,5,38,10,Bank of America Stadium,1:04pm,3:14,73599,82,61,5,Philadelphia Eagles ,2.5,43.5 ,O,http://www.pro-football-reference.com/boxscores/200909130car.htm
1,Thu,2009-09-10,26,31,13,10,Heinz Field,8:41pm,3:07,65110,67,54,9,Pittsburgh Steelers ,6.5,35.0 ,U,http://www.pro-football-reference.com/boxscores/200909100pit.htm
1,Mon,2009-09-14,27,24,24,20,Oakland-Alameda County Coliseum,10:16pm,3:23,61940,63,86,12,San Diego Chargers ,10.0,43.0 ,O,http://www.pro-football-reference.com/boxscores/200909140rai.htm
1,Sun,2009-09-13,28,1,20,16,University of Phoenix Stadium,1:15pm,3:22,61981,null,null,0,Arizona Cardinals ,4.5,45.0 ,U,http://www.pro-football-reference.com/boxscores/200909130crd.htm
1,Sun,2009-09-13,29,17,28,0,Qwest Field,4:16pm,2:58,67610,73,55,5,Seattle Seahawks ,7.0,41.0 ,U,http://www.pro-football-reference.com/boxscores/200909130sea.htm
10,Sun,2009-11-15,1,29,31,20,University of Phoenix Stadium,4:15pm,3:28,62278,null,null,0,Arizona Cardinals ,8.5,46.5 ,O,http://www.pro-football-reference.com/boxscores/200911150crd.htm
10,Mon,2009-11-16,3,8,16,0,Cleveland Browns Stadium,8:40pm,2:59,69023,46,0,16,Baltimore Ravens ,11.0,39.0 ,U,http://www.pro-football-reference.com/boxscores/200911160cle.htm
10,Sun,2009-11-15,5,2,28,19,Bank of America Stadium,1:03pm,2:54,73239,73,80,3,Atlanta Falcons ,1.0,43.5 ,O,http://www.pro-football-reference.com/boxscores/200911150car.htm
10,Sun,2009-11-15,7,26,18,12,Heinz Field,1:02pm,3:03,65392,64,55,4,Pittsburgh Steelers ,6.5,41.5 ,U,http://www.pro-football-reference.com/boxscores/200911150pit.htm
10,Sun,2009-11-15,12,9,17,7,Lambeau Field,4:15pm,3:19,70894,47,43,10,Dallas Cowboys ,3.0,48.0 ,U,http://www.pro-football-reference.com/boxscores/200911150gnb.htm
10,Sun,2009-11-15,14,20,35,34,Lucas Oil Stadium,8:31pm,3:10,67476,null,null,0,Indianapolis Colts ,1.5,48.5 ,O,http://www.pro-football-reference.com/boxscores/200911150clt.htm
10,Sun,2009-11-15,15,23,24,22,Giants Stadium,1:02pm,2:50,76313,62,88,5,New York Jets ,6.5,41.0 ,O,http://www.pro-football-reference.com/boxscores/200911150nyj.htm
10,Sun,2009-11-15,16,24,16,10,Oakland-Alameda County Coliseum,4:05pm,3:27,40720,60,47,5,Oakland Raiders ,2.5,36.0 ,U,http://www.pro-football-reference.com/boxscores/200911150rai.htm
10,Sun,2009-11-15,18,30,25,23,Dolphin Stadium,1:03pm,3:14,66085,80,43,9,Miami Dolphins ,10.0,43.5 ,O,http://www.pro-football-reference.com/boxscores/200911150mia.htm
10,Sun,2009-11-15,19,11,27,10,Hubert H. Humphrey Metrodome,1:05pm,3:20,63854,null,null,0,Minnesota Vikings ,17.0,47.5 ,U,http://www.pro-football-reference.com/boxscores/200911150min.htm
10,Sun,2009-11-15,21,17,28,23,Edward Jones Dome,1:00pm,3:10,59858,null,null,0,New Orleans Saints ,14.5,51.0 ,P,http://www.pro-football-reference.com/boxscores/200911150ram.htm
10,Sun,2009-11-15,27,25,31,23,Qualcomm Stadium,4:15pm,3:05,68879,71,58,8,San Diego Chargers ,1.5,47.0 ,O,http://www.pro-football-reference.com/boxscores/200911150sdg.htm
10,Thu,2009-11-12,28,6,10,6,Candlestick Park,8:20pm,3:03,69732,60,51,18,San Francisco 49ers ,3.0,43.5 ,U,http://www.pro-football-reference.com/boxscores/200911120sfo.htm
10,Sun,2009-11-15,31,4,41,17,LP Field,1:02pm,3:05,69143,68,50,5,Tennessee Titans ,7.5,41.0 ,O,http://www.pro-football-reference.com/boxscores/200911150oti.htm
10,Sun,2009-11-15,32,10,27,17,FedExField,1:02pm,2:56,85247,70,77,0,Denver Broncos ,3.5,36.5 ,O,http://www.pro-football-reference.com/boxscores/200911150was.htm
11,Sun,2009-11-22,1,17,21,13,Edward Jones Dome,4:05pm,2:56,59839,null,null,0,Arizona Cardinals ,9.0,47.0 ,U,http://www.pro-football-reference.com/boxscores/200911220ram.htm
11,Sun,2009-11-22,9,32,7,6,Cowboys Stadium,1:03pm,3:05,85277,null,null,0,Dallas Cowboys ,10.5,41.5 ,U,http://www.pro-football-reference.com/boxscores/200911220dal.htm
11,Sun,2009-11-22,11,8,38,37,Ford Field,1:02pm,3:22,43170,null,null,0,Detroit Lions ,3.0,37.5 ,O,http://www.pro-football-reference.com/boxscores/200911220det.htm
11,Sun,2009-11-22,12,28,30,24,Lambeau Field,1:02pm,3:14,70445,53,77,13,Green Bay Packers ,6.0,42.0 ,O,http://www.pro-football-reference.com/boxscores/200911220gnb.htm
11,Sun,2009-11-22,14,3,17,15,M&T Bank Stadium,1:02pm,3:04,71320,56,52,7,Indianapolis Colts ,1.5,44.5 ,U,http://www.pro-football-reference.com/boxscores/200911220rav.htm
11,Sun,2009-11-22,15,4,18,15,Jacksonville Municipal Stadium,1:03pm,2:58,47757,74,85,10,Jacksonville Jaguars ,8.5,41.0 ,U,http://www.pro-football-reference.com/boxscores/200911220jax.htm
11,Sun,2009-11-22,16,26,27,24,Arrowhead Stadium,1:00pm,3:15,70261,55,62,5,Pittsburgh Steelers ,11.5,39.5 ,O,http://www.pro-football-reference.com/boxscores/200911220kan.htm
11,Thu,2009-11-19,18,5,24,17,Bank of America Stadium,8:20pm,3:10,73475,56,81,2,Carolina Panthers ,3.5,42.0 ,U,http://www.pro-football-reference.com/boxscores/200911190car.htm
11,Sun,2009-11-22,19,29,35,9,Hubert H. Humphrey Metrodome,1:05pm,2:52,63854,null,null,0,Minnesota Vikings ,11.0,47.0 ,U,http://www.pro-football-reference.com/boxscores/200911220min.htm
11,Sun,2009-11-22,20,23,31,14,Gillette Stadium,4:15pm,3:10,68756,45,68,10,New England Patriots ,11.0,45.0 ,P,http://www.pro-football-reference.com/boxscores/200911220nwe.htm
11,Sun,2009-11-22,21,30,38,7,Raymond James Stadium,1:00pm,3:04,62720,79,78,8,New Orleans Saints ,10.5,51.0 ,U,http://www.pro-football-reference.com/boxscores/200911220tam.htm
11,Sun,2009-11-22,22,2,34,31,Giants Stadium,1:03pm,3:13,78491,53,54,10,New York Giants ,7.0,46.5 ,O,http://www.pro-football-reference.com/boxscores/200911220nyg.htm
11,Sun,2009-11-22,24,7,20,17,Oakland-Alameda County Coliseum,4:15pm,3:09,34112,54,84,8,Cincinnati Bengals ,8.5,36.0 ,O,http://www.pro-football-reference.com/boxscores/200911220rai.htm
11,Sun,2009-11-22,25,6,24,20,Soldier Field,8:30pm,3:02,62421,47,87,5,Philadelphia Eagles ,3.5,47.0 ,U,http://www.pro-football-reference.com/boxscores/200911220chi.htm
11,Sun,2009-11-22,27,10,32,3,Invesco Field at Mile High,4:15pm,2:54,74707,51,25,3,San Diego Chargers ,6.0,42.0 ,U,http://www.pro-football-reference.com/boxscores/200911220den.htm
11,Mon,2009-11-23,31,13,20,17,Reliant Stadium,8:40pm,3:05,71153,null,null,0,Houston Texans ,3.5,48.0 ,U,http://www.pro-football-reference.com/boxscores/200911230htx.htm
12,Sun,2009-11-29,2,30,20,17,Georgia Dome,1:03pm,3:19,67029,null,null,0,Atlanta Falcons ,12.5,46.0 ,U,http://www.pro-football-reference.com/boxscores/200911290atl.htm
12,Sun,2009-11-29,3,26,20,17,M&T Bank Stadium,8:30pm,3:17,71314,58,64,5,Baltimore Ravens ,8.0,34.0 ,O,http://www.pro-football-reference.com/boxscores/200911290rav.htm
12,Sun,2009-11-29,4,18,31,14,Ralph Wilson Stadium,1:02pm,2:56,70155,49,64,15,Miami Dolphins ,3.5,38.5 ,O,http://www.pro-football-reference.com/boxscores/200911290buf.htm
12,Sun,2009-11-29,7,8,16,7,Paul Brown Stadium,1:02pm,3:08,64553,59,41,15,Cincinnati Bengals ,12.0,39.5 ,U,http://www.pro-football-reference.com/boxscores/200911290cin.htm
12,Thu,2009-11-26,9,24,24,7,Cowboys Stadium,4:15pm,3:11,83489,null,null,0,Dallas Cowboys ,13.5,40.5 ,U,http://www.pro-football-reference.com/boxscores/200911260dal.htm
12,Thu,2009-11-26,10,22,26,6,Invesco Field at Mile High,8:21pm,3:00,74896,57,15,0,New York Giants ,4.5,43.5 ,U,http://www.pro-football-reference.com/boxscores/200911260den.htm
12,Thu,2009-11-26,12,11,34,12,Ford Field,12:35pm,3:17,57383,null,null,0,Green Bay Packers ,11.5,48.0 ,U,http://www.pro-football-reference.com/boxscores/200911260det.htm
12,Sun,2009-11-29,14,13,35,27,Reliant Stadium,1:02pm,2:56,70990,null,null,0,Indianapolis Colts ,3.0,48.0 ,O,http://www.pro-football-reference.com/boxscores/200911290htx.htm
12,Sun,2009-11-29,19,6,36,10,Hubert H. Humphrey Metrodome,4:15pm,3:09,63854,null,null,0,Minnesota Vikings ,10.0,47.0 ,U,http://www.pro-football-reference.com/boxscores/200911290min.htm
12,Mon,2009-11-30,21,20,38,17,Louisiana Superdome,8:40pm,2:54,70768,null,null,0,New Orleans Saints ,1.5,56.5 ,U,http://www.pro-football-reference.com/boxscores/200911300nor.htm
12,Sun,2009-11-29,23,5,17,6,Giants Stadium,1:02pm,2:58,76381,53,44,9,New York Jets ,3.5,41.5 ,U,http://www.pro-football-reference.com/boxscores/200911290nyj.htm
12,Sun,2009-11-29,25,32,27,24,Lincoln Financial Field,1:03pm,3:13,69144,56,52,10,Philadelphia Eagles ,10.0,40.5 ,O,http://www.pro-football-reference.com/boxscores/200911290phi.htm
12,Sun,2009-11-29,27,16,43,14,Qualcomm Stadium,4:05pm,2:56,65280,63,60,8,San Diego Chargers ,13.5,45.0 ,O,http://www.pro-football-reference.com/boxscores/200911290sdg.htm
12,Sun,2009-11-29,28,15,20,3,Candlestick Park,4:05pm,2:54,69732,68,20,0,San Francisco 49ers ,3.0,42.5 ,U,http://www.pro-football-reference.com/boxscores/200911290sfo.htm
12,Sun,2009-11-29,29,17,27,17,Edward Jones Dome,1:00pm,3:02,47475,null,null,0,Seattle Seahawks ,3.5,42.5 ,O,http://www.pro-football-reference.com/boxscores/200911290ram.htm
12,Sun,2009-11-29,31,1,20,17,LP Field,4:15pm,2:57,69143,59,52,9,Tennessee Titans ,2.0,45.5 ,U,http://www.pro-football-reference.com/boxscores/200911290oti.htm
13,Sun,2009-12-06,1,19,30,17,University of Phoenix Stadium,8:20pm,3:16,64121,null,null,0,Minnesota Vikings ,3.0,49.0 ,U,http://www.pro-football-reference.com/boxscores/200912060crd.htm
13,Sun,2009-12-06,5,30,16,6,Bank of America Stadium,1:03pm,3:12,72455,43,50,7,Carolina Panthers ,3.5,40.0 ,U,http://www.pro-football-reference.com/boxscores/200912060car.htm
13,Sun,2009-12-06,6,17,17,9,Soldier Field,1:02pm,2:47,61892,36,56,8,Chicago Bears ,9.0,41.0 ,U,http://www.pro-football-reference.com/boxscores/200912060chi.htm
13,Sun,2009-12-06,7,11,23,13,Paul Brown Stadium,1:02pm,2:58,62545,34,49,7,Cincinnati Bengals ,13.5,42.0 ,U,http://www.pro-football-reference.com/boxscores/200912060cin.htm
13,Sun,2009-12-06,10,16,44,13,Arrowhead Stadium,1:00pm,3:09,68912,37,45,6,Denver Broncos ,6.0,39.0 ,O,http://www.pro-football-reference.com/boxscores/200912060kan.htm
13,Mon,2009-12-07,12,3,27,14,Lambeau Field,8:40pm,3:23,70286,21,77,4,Green Bay Packers ,4.0,43.0 ,U,http://www.pro-football-reference.com/boxscores/200912070gnb.htm
13,Sun,2009-12-06,14,31,27,17,Lucas Oil Stadium,1:03pm,3:01,66321,null,null,0,Indianapolis Colts ,6.0,47.0 ,U,http://www.pro-football-reference.com/boxscores/200912060clt.htm
13,Sun,2009-12-06,15,13,23,18,Jacksonville Municipal Stadium,1:03pm,2:56,42079,54,71,6,Houston Texans ,1.5,47.5 ,U,http://www.pro-football-reference.com/boxscores/200912060jax.htm
13,Sun,2009-12-06,18,20,22,21,Dolphin Stadium,1:02pm,3:11,70102,75,66,5,New England Patriots ,5.0,46.5 ,U,http://www.pro-football-reference.com/boxscores/200912060mia.htm
13,Sun,2009-12-06,21,32,33,30,FedExField,1:03pm,3:48,84520,36,52,9,New Orleans Saints ,8.0,47.0 ,O,http://www.pro-football-reference.com/boxscores/200912060was.htm
13,Sun,2009-12-06,22,9,31,24,Giants Stadium,4:15pm,3:12,79244,37,46,8,Dallas Cowboys ,1.5,45.5 ,O,http://www.pro-football-reference.com/boxscores/200912060nyg.htm
13,Thu,2009-12-03,23,4,19,13,Rogers Centre,8:20pm,2:54,51567,null,null,0,New York Jets ,3.5,37.0 ,U,http://www.pro-football-reference.com/boxscores/200912030buf.htm
13,Sun,2009-12-06,24,26,27,24,Heinz Field,1:02pm,3:08,61820,28,54,6,Pittsburgh Steelers ,15.0,37.0 ,O,http://www.pro-football-reference.com/boxscores/200912060pit.htm
13,Sun,2009-12-06,25,2,34,7,Georgia Dome,1:03pm,3:00,69560,null,null,0,Philadelphia Eagles ,4.0,43.5 ,U,http://www.pro-football-reference.com/boxscores/200912060atl.htm
13,Sun,2009-12-06,27,8,30,23,Cleveland Browns Stadium,4:05pm,3:06,67978,34,44,8,San Diego Chargers ,13.5,42.5 ,O,http://www.pro-football-reference.com/boxscores/200912060cle.htm
13,Sun,2009-12-06,29,28,20,17,Qwest Field,4:16pm,3:07,67761,35,57,6,San Francisco 49ers ,1.0,41.5 ,U,http://www.pro-football-reference.com/boxscores/200912060sea.htm
14,Sun,2009-12-13,3,11,48,3,M&T Bank Stadium,1:02pm,3:13,70673,36,100,3,Baltimore Ravens ,14.0,40.5 ,O,http://www.pro-football-reference.com/boxscores/200912130rav.htm
14,Sun,2009-12-13,4,16,16,10,Arrowhead Stadium,1:00pm,3:02,68668,42,80,3,Buffalo Bills ,2.5,38.0 ,U,http://www.pro-football-reference.com/boxscores/200912130kan.htm
14,Thu,2009-12-10,8,26,13,6,Cleveland Browns Stadium,8:21pm,2:56,69009,15,0,25,Pittsburgh Steelers ,10.0,34.5 ,U,http://www.pro-football-reference.com/boxscores/200912100cle.htm
14,Sun,2009-12-13,12,6,21,14,Soldier Field,1:02pm,3:00,62214,38,82,8,Green Bay Packers ,4.0,42.0 ,U,http://www.pro-football-reference.com/boxscores/200912130chi.htm
14,Sun,2009-12-13,13,29,34,7,Reliant Stadium,1:02pm,3:00,70380,null,null,0,Houston Texans ,7.0,45.0 ,U,http://www.pro-football-reference.com/boxscores/200912130htx.htm
14,Sun,2009-12-13,14,10,28,16,Lucas Oil Stadium,1:02pm,3:06,67248,null,null,0,Indianapolis Colts ,6.5,43.5 ,O,http://www.pro-football-reference.com/boxscores/200912130clt.htm
14,Sun,2009-12-13,18,15,14,10,Jacksonville Municipal Stadium,1:03pm,2:53,60457,75,84,13,Jacksonville Jaguars ,2.0,43.0 ,U,http://www.pro-football-reference.com/boxscores/200912130jax.htm
14,Sun,2009-12-13,19,7,30,10,Hubert H. Humphrey Metrodome,1:05pm,3:04,63854,null,null,0,Minnesota Vikings ,6.0,42.5 ,U,http://www.pro-football-reference.com/boxscores/200912130min.htm
14,Sun,2009-12-13,20,5,20,10,Gillette Stadium,1:02pm,3:07,68756,40,59,4,New England Patriots ,12.5,43.5 ,U,http://www.pro-football-reference.com/boxscores/200912130nwe.htm
14,Sun,2009-12-13,21,2,26,23,Georgia Dome,1:02pm,2:49,68930,null,null,0,New Orleans Saints ,10.0,50.0 ,U,http://www.pro-football-reference.com/boxscores/200912130atl.htm
14,Sun,2009-12-13,23,30,26,3,Raymond James Stadium,1:00pm,3:07,62731,73,94,5,New York Jets ,3.5,36.5 ,U,http://www.pro-football-reference.com/boxscores/200912130tam.htm
14,Sun,2009-12-13,25,22,45,38,Giants Stadium,8:30pm,3:20,78780,42,91,0,Philadelphia Eagles ,1.0,42.5 ,O,http://www.pro-football-reference.com/boxscores/200912130nyg.htm
14,Sun,2009-12-13,27,9,20,17,Cowboys Stadium,4:15pm,3:01,90552,null,null,0,Dallas Cowboys ,3.5,48.5 ,U,http://www.pro-football-reference.com/boxscores/200912130dal.htm
14,Mon,2009-12-14,28,1,24,9,Candlestick Park,8:40pm,3:09,69732,53,83,0,Arizona Cardinals ,4.0,45.0 ,U,http://www.pro-football-reference.com/boxscores/200912140sfo.htm
14,Sun,2009-12-13,31,17,47,7,LP Field,4:05pm,3:03,69143,54,87,0,Tennessee Titans ,14.0,40.0 ,O,http://www.pro-football-reference.com/boxscores/200912130oti.htm
14,Sun,2009-12-13,32,24,34,13,Oakland-Alameda County Coliseum,4:05pm,3:22,44506,52,93,9,Washington Redskins ,2.5,37.5 ,O,http://www.pro-football-reference.com/boxscores/200912130rai.htm
15,Sun,2009-12-20,1,11,31,24,Ford Field,1:02pm,3:17,40577,null,null,0,Arizona Cardinals ,14.0,47.0 ,O,http://www.pro-football-reference.com/boxscores/200912200det.htm
15,Sun,2009-12-20,2,23,10,7,Giants Stadium,1:03pm,2:55,76866,29,31,18,New York Jets ,7.0,35.5 ,U,http://www.pro-football-reference.com/boxscores/200912200nyj.htm
15,Sun,2009-12-20,3,6,31,7,M&T Bank Stadium,4:15pm,2:52,71011,32,58,19,Baltimore Ravens ,11.0,39.0 ,U,http://www.pro-football-reference.com/boxscores/200912200rav.htm
15,Sun,2009-12-20,5,19,26,7,Bank of America Stadium,8:30pm,2:50,73515,37,43,5,Minnesota Vikings ,9.0,43.0 ,U,http://www.pro-football-reference.com/boxscores/200912200car.htm
15,Sun,2009-12-20,8,16,41,34,Arrowhead Stadium,1:00pm,3:11,53315,39,65,15,Kansas City Chiefs ,3.0,37.0 ,O,http://www.pro-football-reference.com/boxscores/200912200kan.htm
15,Sat,2009-12-19,9,21,24,17,Louisiana Superdome,8:22pm,3:08,70213,null,null,0,New Orleans Saints ,7.5,53.5 ,U,http://www.pro-football-reference.com/boxscores/200912190nor.htm
15,Sun,2009-12-20,13,17,16,13,Edward Jones Dome,1:00pm,2:51,46256,null,null,0,Houston Texans ,14.0,43.5 ,U,http://www.pro-football-reference.com/boxscores/200912200ram.htm
15,Thu,2009-12-17,14,15,35,31,Jacksonville Municipal Stadium,8:21pm,2:52,63753,56,85,10,Indianapolis Colts ,3.0,43.5 ,O,http://www.pro-football-reference.com/boxscores/200912170jax.htm
15,Sun,2009-12-20,20,4,17,10,Ralph Wilson Stadium,1:02pm,2:52,70000,28,52,5,New England Patriots ,7.0,41.0 ,U,http://www.pro-football-reference.com/boxscores/200912200buf.htm
15,Mon,2009-12-21,22,32,45,12,FedExField,8:40pm,2:56,78359,38,60,12,New York Giants ,3.0,43.5 ,O,http://www.pro-football-reference.com/boxscores/200912210was.htm
15,Sun,2009-12-20,24,10,20,19,Invesco Field at Mile High,4:05pm,3:21,74502,57,26,6,Denver Broncos ,14.0,37.0 ,O,http://www.pro-football-reference.com/boxscores/200912200den.htm
15,Sun,2009-12-20,25,28,27,13,Lincoln Financial Field,4:16pm,3:16,69144,32,44,18,Philadelphia Eagles ,7.5,41.0 ,U,http://www.pro-football-reference.com/boxscores/200912200phi.htm
15,Sun,2009-12-20,26,12,37,36,Heinz Field,4:15pm,3:38,57452,30,56,10,Pittsburgh Steelers ,2.5,41.0 ,O,http://www.pro-football-reference.com/boxscores/200912200pit.htm
15,Sun,2009-12-20,27,7,27,24,Qualcomm Stadium,4:05pm,3:12,68889,72,54,8,San Diego Chargers ,7.0,43.5 ,O,http://www.pro-football-reference.com/boxscores/200912200sdg.htm
15,Sun,2009-12-20,30,29,24,7,Qwest Field,4:16pm,2:59,67011,52,83,12,Seattle Seahawks ,6.5,39.0 ,U,http://www.pro-football-reference.com/boxscores/200912200sea.htm
15,Sun,2009-12-20,31,18,27,24,LP Field,1:02pm,3:13,69143,35,72,5,Tennessee Titans ,4.5,43.0 ,O,http://www.pro-football-reference.com/boxscores/200912200oti.htm
16,Sun,2009-12-27,1,17,31,10,University of Phoenix Stadium,4:05pm,2:57,62624,null,null,0,Arizona Cardinals ,16.0,43.5 ,U,http://www.pro-football-reference.com/boxscores/200912270crd.htm
16,Sun,2009-12-27,2,4,31,3,Georgia Dome,1:02pm,3:02,68887,null,null,0,Atlanta Falcons ,8.0,40.0 ,U,http://www.pro-football-reference.com/boxscores/200912270atl.htm
16,Sun,2009-12-27,5,22,41,9,Giants Stadium,1:03pm,2:50,78809,50,39,12,New York Giants ,8.5,43.0 ,O,http://www.pro-football-reference.com/boxscores/200912270nyg.htm
16,Mon,2009-12-28,6,19,36,30,Soldier Field,8:40pm,2:22,62479,26,54,9,Minnesota Vikings ,8.5,42.0 ,O,http://www.pro-football-reference.com/boxscores/200912280chi.htm
16,Sun,2009-12-27,7,16,17,10,Paul Brown Stadium,1:03pm,3:00,64333,41,50,14,Cincinnati Bengals ,13.0,39.5 ,U,http://www.pro-football-reference.com/boxscores/200912270cin.htm
16,Sun,2009-12-27,8,24,23,9,Cleveland Browns Stadium,1:01pm,3:25,67964,34,84,6,Cleveland Browns ,3.0,37.0 ,U,http://www.pro-football-reference.com/boxscores/200912270cle.htm
16,Sun,2009-12-27,9,32,17,0,FedExField,8:31pm,2:53,88221,37,53,8,Dallas Cowboys ,7.0,42.0 ,U,http://www.pro-football-reference.com/boxscores/200912270was.htm
16,Sun,2009-12-27,12,29,48,10,Lambeau Field,1:02pm,3:07,70429,18,96,5,Green Bay Packers ,13.5,43.5 ,O,http://www.pro-football-reference.com/boxscores/200912270gnb.htm
16,Sun,2009-12-27,13,18,27,20,Dolphin Stadium,1:02pm,3:07,65847,75,65,6,Miami Dolphins ,2.0,47.0 ,P,http://www.pro-football-reference.com/boxscores/200912270mia.htm
16,Sun,2009-12-27,20,15,35,7,Gillette Stadium,1:02pm,2:36,68756,55,88,14,New England Patriots ,9.0,44.5 ,U,http://www.pro-football-reference.com/boxscores/200912270nwe.htm
16,Sun,2009-12-27,23,14,29,15,Lucas Oil Stadium,4:16pm,2:59,67222,null,null,0,Indianapolis Colts ,3.0,40.5 ,O,http://www.pro-football-reference.com/boxscores/200912270clt.htm
16,Sun,2009-12-27,25,10,30,27,Lincoln Financial Field,4:16pm,3:34,69144,45,52,7,Philadelphia Eagles ,7.0,43.0 ,O,http://www.pro-football-reference.com/boxscores/200912270phi.htm
16,Sun,2009-12-27,26,3,23,20,Heinz Field,1:02pm,3:07,64068,39,49,9,Pittsburgh Steelers ,3.0,43.0 ,P,http://www.pro-football-reference.com/boxscores/200912270pit.htm
16,Fri,2009-12-25,27,31,42,17,LP Field,7:34pm,2:53,69143,33,70,7,Tennessee Titans ,2.0,48.0 ,O,http://www.pro-football-reference.com/boxscores/200912250oti.htm
16,Sun,2009-12-27,28,11,20,6,Candlestick Park,4:04pm,3:06,69732,55,80,5,San Francisco 49ers ,14.0,41.0 ,U,http://www.pro-football-reference.com/boxscores/200912270sfo.htm
16,Sun,2009-12-27,30,21,20,17,Louisiana Superdome,1:03pm,3:04,70021,null,null,0,New Orleans Saints ,14.0,48.5 ,U,http://www.pro-football-reference.com/boxscores/200912270nor.htm
17,Sun,2010-01-03,2,30,20,10,Raymond James Stadium,1:03pm,2:53,62578,44,0,5,Atlanta Falcons ,3.0,41.5 ,U,http://www.pro-football-reference.com/boxscores/201001030tam.htm
17,Sun,2010-01-03,3,24,21,13,Oakland-Alameda County Coliseum,4:15pm,2:53,38400,54,80,6,Baltimore Ravens ,10.0,39.0 ,U,http://www.pro-football-reference.com/boxscores/201001030rai.htm
17,Sun,2010-01-03,4,14,30,7,Ralph Wilson Stadium,1:02pm,2:56,69848,12,81,12,Buffalo Bills ,8.0,32.0 ,O,http://www.pro-football-reference.com/boxscores/201001030buf.htm
17,Sun,2010-01-03,5,21,23,10,Bank of America Stadium,1:04pm,2:58,73047,30,36,7,Carolina Panthers ,10.0,41.0 ,U,http://www.pro-football-reference.com/boxscores/201001030car.htm
17,Sun,2010-01-03,6,11,37,23,Ford Field,1:03pm,3:05,56677,null,null,0,Chicago Bears ,4.5,44.5 ,O,http://www.pro-football-reference.com/boxscores/201001030det.htm
17,Sun,2010-01-03,8,15,23,17,Cleveland Browns Stadium,1:02pm,2:46,66935,16,81,20,Cleveland Browns ,2.0,35.0 ,O,http://www.pro-football-reference.com/boxscores/201001030cle.htm
17,Sun,2010-01-03,9,25,24,0,Cowboys Stadium,4:15pm,2:57,100621,null,null,0,Dallas Cowboys ,3.0,47.0 ,U,http://www.pro-football-reference.com/boxscores/201001030dal.htm
17,Sun,2010-01-03,12,1,33,7,University of Phoenix Stadium,4:15pm,2:41,67597,null,null,0,Arizona Cardinals ,3.0,44.0 ,U,http://www.pro-football-reference.com/boxscores/201001030crd.htm
17,Sun,2010-01-03,13,20,34,27,Reliant Stadium,1:02pm,3:01,71029,null,null,0,Houston Texans ,7.5,47.0 ,O,http://www.pro-football-reference.com/boxscores/201001030htx.htm
17,Sun,2010-01-03,16,10,44,24,Invesco Field at Mile High,4:15pm,3:07,73725,36,63,6,Denver Broncos ,10.0,38.0 ,O,http://www.pro-football-reference.com/boxscores/201001030den.htm
