Week,Day,Date,WinnerID,LoserID,WinnerScore,LoserScore,Stadium,Time,Duration,Attendance,Temperature,Humidity,Wind,Favored Team , spread,over/under,Result,URL
17,Sun,2006-01-01,28,13,20,17,Monster Park,4:05pm,3:22,67970,56,75,28,Houston Texans ,1.0,37.5 ,U,http://www.pro-football-reference.com/boxscores/200601010sfo.htm
17,Sun,2006-01-01,17,9,20,10,Texas Stadium,8:36pm,3:20,63131,75,12,0,Dallas Cowboys ,12.5,43.0 ,U,http://www.pro-football-reference.com/boxscores/200601010dal.htm
17,Sun,2006-01-01,30,21,27,13,Raymond James Stadium,1:02pm,3:04,65379,74,84,7,Tampa Bay Buccaneers ,13.0,37.5 ,O,http://www.pro-football-reference.com/boxscores/200601010tam.htm
17,Sun,2006-01-01,32,25,31,20,Lincoln Financial Field,4:16pm,3:10,67700,43,60,5,Washington Redskins ,7.0,37.0 ,O,http://www.pro-football-reference.com/boxscores/200601010phi.htm
2,Sun,2005-09-18,5,20,27,17,Bank of America Stadium,1:02pm,3:16,73528,90,49,5,New England Patriots ,3.0,44.0 ,P,http://www.pro-football-reference.com/boxscores/200509180car.htm
2,Sun,2005-09-18,6,11,38,6,Soldier Field,1:02pm,3:08,62019,76,50,14,Detroit Lions ,2.5,34.0 ,O,http://www.pro-football-reference.com/boxscores/200509180chi.htm
2,Sun,2005-09-18,7,19,37,8,Paul Brown Stadium,1:03pm,3:12,65763,74,71,0,Cincinnati Bengals ,3.0,47.0 ,U,http://www.pro-football-reference.com/boxscores/200509180cin.htm
2,Sun,2005-09-18,8,12,26,24,Lambeau Field,4:15pm,3:12,70400,76,49,7,Green Bay Packers ,7.0,43.0 ,O,http://www.pro-football-reference.com/boxscores/200509180gnb.htm
2,Sun,2005-09-18,10,27,20,17,Invesco Field at Mile High,4:15pm,3:02,75310,77,23,4,Denver Broncos ,3.0,44.0 ,U,http://www.pro-football-reference.com/boxscores/200509180den.htm
2,Sun,2005-09-18,14,15,10,3,RCA Dome,12:03pm,2:58,56460,null,null,0,Indianapolis Colts ,9.0,46.0 ,U,http://www.pro-football-reference.com/boxscores/200509180clt.htm
2,Sun,2005-09-18,16,24,23,17,McAfee Coliseum,8:30pm,3:12,62273,70,54,16,Kansas City Chiefs ,1.5,53.0 ,U,http://www.pro-football-reference.com/boxscores/200509180rai.htm
2,Mon,2005-09-19,22,21,27,10,Giants Stadium,7:36pm,3:29,68031,77,63,8,New York Giants ,3.0,43.0 ,U,http://www.pro-football-reference.com/boxscores/200509190nor.htm
2,Sun,2005-09-18,23,18,17,7,Giants Stadium,4:16pm,3:01,77918,82,42,8,New York Jets ,6.0,37.0 ,U,http://www.pro-football-reference.com/boxscores/200509180nyj.htm
2,Sun,2005-09-18,25,28,42,3,Lincoln Financial Field,1:03pm,2:50,67727,82,49,7,Philadelphia Eagles ,11.5,43.0 ,O,http://www.pro-football-reference.com/boxscores/200509180phi.htm
2,Sun,2005-09-18,26,13,27,7,Reliant Stadium,1:02pm,2:55,70742,null,null,0,Pittsburgh Steelers ,4.5,39.5 ,U,http://www.pro-football-reference.com/boxscores/200509180htx.htm
2,Sun,2005-09-18,29,2,21,18,Qwest Field,4:06pm,2:56,66030,60,71,4,Seattle Seahawks ,1.0,41.5 ,U,http://www.pro-football-reference.com/boxscores/200509180sea.htm
2,Sun,2005-09-18,17,1,17,12,Sun Devil Stadium,3:05pm,3:07,45160,94,10,0,St. Louis Rams ,1.0,44.0 ,U,http://www.pro-football-reference.com/boxscores/200509180crd.htm
2,Sun,2005-09-18,30,4,19,3,Raymond James Stadium,1:02pm,2:52,64777,91,45,4,Tampa Bay Buccaneers ,2.5,35.0 ,U,http://www.pro-football-reference.com/boxscores/200509180tam.htm
2,Sun,2005-09-18,31,3,25,10,The Coliseum,1:03pm,3:16,69149,75,62,0,Baltimore Ravens ,3.5,36.0 ,U,http://www.pro-football-reference.com/boxscores/200509180oti.htm
2,Mon,2005-09-19,32,9,14,13,Texas Stadium,9:07pm,3:23,65207,93,36,0,Dallas Cowboys ,6.0,36.0 ,U,http://www.pro-football-reference.com/boxscores/200509190dal.htm
3,Sun,2005-09-25,2,4,24,16,Ralph Wilson Stadium,1:02pm,3:10,72032,77,65,12,Buffalo Bills ,3.0,36.0 ,O,http://www.pro-football-reference.com/boxscores/200509250buf.htm
3,Sun,2005-09-25,7,6,24,7,Soldier Field,1:02pm,3:12,62045,73,90,9,Cincinnati Bengals ,3.0,39.0 ,U,http://www.pro-football-reference.com/boxscores/200509250chi.htm
3,Sun,2005-09-25,9,28,34,31,Monster Park,4:05pm,3:23,68247,72,30,0,Dallas Cowboys ,6.5,41.0 ,O,http://www.pro-football-reference.com/boxscores/200509250sfo.htm
3,Mon,2005-09-26,10,16,30,10,Invesco Field at Mile High,9:07pm,3:05,76381,72,30,6,Denver Broncos ,2.5,49.0 ,U,http://www.pro-football-reference.com/boxscores/200509260den.htm
3,Sun,2005-09-25,14,8,13,6,RCA Dome,12:03pm,2:36,57127,null,null,0,Indianapolis Colts ,13.5,47.0 ,U,http://www.pro-football-reference.com/boxscores/200509250clt.htm
3,Sun,2005-09-25,15,23,26,20,Giants Stadium,1:03pm,3:23,77422,69,65,10,New York Jets ,2.5,34.5 ,O,http://www.pro-football-reference.com/boxscores/200509250nyj.htm
3,Sun,2005-09-25,18,5,27,24,Dolphin Stadium,1:02pm,3:18,72288,85,63,14,Carolina Panthers ,3.5,37.5 ,O,http://www.pro-football-reference.com/boxscores/200509250mia.htm
3,Sun,2005-09-25,19,21,33,16,Hubert H. Humphrey Metrodome,1:00pm,3:30,63952,null,null,0,Minnesota Vikings ,3.5,44.5 ,O,http://www.pro-football-reference.com/boxscores/200509250min.htm
3,Sun,2005-09-25,20,26,23,20,Heinz Field,4:15pm,3:33,64868,83,50,7,Pittsburgh Steelers ,3.0,41.5 ,O,http://www.pro-football-reference.com/boxscores/200509250pit.htm
3,Sun,2005-09-25,25,24,23,20,Lincoln Financial Field,1:03pm,3:31,67735,75,55,0,Philadelphia Eagles ,8.5,47.0 ,U,http://www.pro-football-reference.com/boxscores/200509250phi.htm
3,Sun,2005-09-25,27,22,45,23,Qualcomm Stadium,8:30pm,3:28,65373,68,71,8,San Diego Chargers ,5.5,42.5 ,O,http://www.pro-football-reference.com/boxscores/200509250sdg.htm
3,Sun,2005-09-25,29,1,37,12,Qwest Field,4:06pm,3:08,64843,60,60,0,Seattle Seahawks ,6.5,42.0 ,O,http://www.pro-football-reference.com/boxscores/200509250sea.htm
3,Sun,2005-09-25,17,31,31,27,Edward Jones Dome,1:02pm,3:21,65835,null,null,0,St. Louis Rams ,6.5,46.0 ,O,http://www.pro-football-reference.com/boxscores/200509250ram.htm
3,Sun,2005-09-25,30,12,17,16,Lambeau Field,1:02pm,3:04,70518,65,96,3,Tampa Bay Buccaneers ,3.0,38.0 ,U,http://www.pro-football-reference.com/boxscores/200509250gnb.htm
4,Sun,2005-10-02,1,28,31,14,Azteca Stadium,8:36pm,3:22,103467,66,49,13,Arizona Cardinals ,3.0,42.0 ,O,http://www.pro-football-reference.com/boxscores/200510020crd.htm
4,Sun,2005-10-02,2,19,30,10,Georgia Dome,4:17pm,3:04,69552,null,null,0,Atlanta Falcons ,6.0,44.5 ,U,http://www.pro-football-reference.com/boxscores/200510020atl.htm
4,Sun,2005-10-02,3,23,13,3,M&T Bank Stadium,4:05pm,2:48,70479,79,42,6,Baltimore Ravens ,7.5,31.5 ,U,http://www.pro-football-reference.com/boxscores/200510020rav.htm
4,Mon,2005-10-03,5,12,32,29,Bank of America Stadium,9:07pm,3:18,73657,75,42,3,Carolina Panthers ,3.0,43.0 ,O,http://www.pro-football-reference.com/boxscores/200510030car.htm
4,Sun,2005-10-02,7,13,16,10,Paul Brown Stadium,1:02pm,3:02,65714,79,75,2,Cincinnati Bengals ,9.5,41.5 ,U,http://www.pro-football-reference.com/boxscores/200510020cin.htm
4,Sun,2005-10-02,10,15,20,7,Alltel Stadium,1:02pm,3:08,66045,82,82,10,Jacksonville Jaguars ,4.0,37.5 ,U,http://www.pro-football-reference.com/boxscores/200510020jax.htm
4,Sun,2005-10-02,14,31,31,10,The Coliseum,1:02pm,2:50,69149,82,60,9,Indianapolis Colts ,7.0,45.0 ,U,http://www.pro-football-reference.com/boxscores/200510020oti.htm
4,Sun,2005-10-02,21,4,19,7,Alamo Dome,1:03pm,3:02,58688,null,null,0,Buffalo Bills ,1.0,38.5 ,U,http://www.pro-football-reference.com/boxscores/200510020nor.htm
4,Sun,2005-10-02,22,17,44,24,Giants Stadium,1:03pm,3:35,78453,78,38,1,New York Giants ,3.0,46.0 ,O,http://www.pro-football-reference.com/boxscores/200510020nyg.htm
4,Sun,2005-10-02,24,9,19,13,McAfee Coliseum,4:15pm,3:00,62400,66,0,10,Oakland Raiders ,3.0,46.0 ,U,http://www.pro-football-reference.com/boxscores/200510020rai.htm
4,Sun,2005-10-02,25,16,37,31,Arrowhead Stadium,4:15pm,3:23,78742,87,56,17,Kansas City Chiefs ,2.5,46.5 ,O,http://www.pro-football-reference.com/boxscores/200510020kan.htm
4,Sun,2005-10-02,27,20,41,17,Gillette Stadium,1:02pm,3:02,68756,73,51,0,New England Patriots ,5.5,47.0 ,O,http://www.pro-football-reference.com/boxscores/200510020nwe.htm
4,Sun,2005-10-02,30,11,17,13,Raymond James Stadium,1:02pm,3:02,64994,87,61,10,Tampa Bay Buccaneers ,6.5,35.0 ,U,http://www.pro-football-reference.com/boxscores/200510020tam.htm
4,Sun,2005-10-02,32,29,20,17,FedExField,1:03pm,3:04,90215,80,51,7,Washington Redskins ,2.0,37.0 ,P,http://www.pro-football-reference.com/boxscores/200510020was.htm
5,Sun,2005-10-09,4,18,20,14,Ralph Wilson Stadium,1:02pm,3:18,72160,50,72,8,Buffalo Bills ,2.5,33.0 ,O,http://www.pro-football-reference.com/boxscores/200510090buf.htm
5,Sun,2005-10-09,5,1,24,20,Sun Devil Stadium,3:15pm,3:07,38809,81,17,10,Carolina Panthers ,3.0,42.0 ,O,http://www.pro-football-reference.com/boxscores/200510090crd.htm
5,Sun,2005-10-09,8,6,20,10,Cleveland Browns Stadium,1:03pm,3:05,73079,52,83,6,Cleveland Browns ,3.0,35.0 ,U,http://www.pro-football-reference.com/boxscores/200510090cle.htm
5,Sun,2005-10-09,9,25,33,10,Texas Stadium,4:15pm,3:10,63199,77,30,0,Philadelphia Eagles ,3.5,44.0 ,U,http://www.pro-football-reference.com/boxscores/200510090dal.htm
5,Sun,2005-10-09,10,32,21,19,Invesco Field at Mile High,4:15pm,3:31,75880,50,83,7,Denver Broncos ,7.0,34.5 ,O,http://www.pro-football-reference.com/boxscores/200510090den.htm
5,Sun,2005-10-09,11,3,35,17,Ford Field,1:02pm,3:22,61201,null,null,0,Detroit Lions ,2.0,33.0 ,O,http://www.pro-football-reference.com/boxscores/200510090det.htm
5,Sun,2005-10-09,12,21,52,3,Lambeau Field,1:02pm,3:04,70580,52,68,10,Green Bay Packers ,3.0,41.0 ,O,http://www.pro-football-reference.com/boxscores/200510090gnb.htm
5,Sun,2005-10-09,14,28,28,3,Monster Park,4:05pm,2:56,68084,64,60,3,Indianapolis Colts ,14.0,47.0 ,U,http://www.pro-football-reference.com/boxscores/200510090sfo.htm
5,Sun,2005-10-09,15,7,23,20,Alltel Stadium,8:36pm,3:13,66137,80,81,5,Jacksonville Jaguars ,3.0,38.0 ,O,http://www.pro-football-reference.com/boxscores/200510090jax.htm
5,Sun,2005-10-09,20,2,31,28,Georgia Dome,1:05pm,3:18,71079,null,null,0,Atlanta Falcons ,2.5,43.5 ,O,http://www.pro-football-reference.com/boxscores/200510090atl.htm
5,Sun,2005-10-09,23,30,14,12,Giants Stadium,1:03pm,2:56,77852,57,54,7,Tampa Bay Buccaneers ,3.5,32.0 ,U,http://www.pro-football-reference.com/boxscores/200510090nyj.htm
5,Mon,2005-10-10,26,27,24,22,Qualcomm Stadium,9:00pm,3:28,68537,64,59,8,San Diego Chargers ,3.0,45.5 ,O,http://www.pro-football-reference.com/boxscores/200510100sdg.htm
5,Sun,2005-10-09,29,17,37,31,Edward Jones Dome,1:02pm,3:25,65707,null,null,0,St. Louis Rams ,3.0,48.0 ,O,http://www.pro-football-reference.com/boxscores/200510090ram.htm
5,Sun,2005-10-09,31,13,34,20,Reliant Stadium,1:02pm,3:12,70430,null,null,0,Houston Texans ,1.5,40.5 ,O,http://www.pro-football-reference.com/boxscores/200510090htx.htm
6,Sun,2005-10-16,2,21,34,31,Alamo Dome,1:03pm,3:13,65562,null,null,0,Atlanta Falcons ,4.0,42.0 ,O,http://www.pro-football-reference.com/boxscores/200510160nor.htm
6,Sun,2005-10-16,3,8,16,3,M&T Bank Stadium,1:02pm,2:58,70196,67,0,22,Baltimore Ravens ,4.0,33.5 ,U,http://www.pro-football-reference.com/boxscores/200510160rav.htm
6,Sun,2005-10-16,4,23,27,17,Ralph Wilson Stadium,4:15pm,3:04,72045,52,63,15,Buffalo Bills ,3.0,33.0 ,O,http://www.pro-football-reference.com/boxscores/200510160buf.htm
6,Sun,2005-10-16,5,11,21,20,Ford Field,1:02pm,3:19,61083,null,null,0,null,0,42.0 ,U,http://www.pro-football-reference.com/boxscores/200510160det.htm
6,Sun,2005-10-16,6,19,28,3,Soldier Field,1:03pm,3:13,62143,57,47,9,Chicago Bears ,2.0,37.5 ,U,http://www.pro-football-reference.com/boxscores/200510160chi.htm
6,Sun,2005-10-16,7,31,31,23,The Coliseum,1:03pm,3:05,69149,66,36,0,Cincinnati Bengals ,3.0,44.5 ,O,http://www.pro-football-reference.com/boxscores/200510160oti.htm
6,Sun,2005-10-16,9,22,16,13,Texas Stadium,1:02pm,3:10,62278,76,30,0,Dallas Cowboys ,3.5,45.5 ,U,http://www.pro-football-reference.com/boxscores/200510160dal.htm
6,Sun,2005-10-16,10,20,28,20,Invesco Field at Mile High,4:16pm,3:37,76571,75,21,5,Denver Broncos ,3.0,44.0 ,O,http://www.pro-football-reference.com/boxscores/200510160den.htm
6,Mon,2005-10-17,14,17,45,28,RCA Dome,8:08pm,3:13,57307,null,null,0,Indianapolis Colts ,13.0,50.5 ,O,http://www.pro-football-reference.com/boxscores/200510170clt.htm
6,Sun,2005-10-16,15,26,23,17,Heinz Field,1:02pm,3:09,63891,56,61,15,Pittsburgh Steelers ,5.0,36.0 ,O,http://www.pro-football-reference.com/boxscores/200510160pit.htm
6,Sun,2005-10-16,16,32,28,21,Arrowhead Stadium,1:00pm,3:14,78083,66,39,7,Kansas City Chiefs ,6.5,42.5 ,O,http://www.pro-football-reference.com/boxscores/200510160kan.htm
6,Sun,2005-10-16,27,24,27,14,McAfee Coliseum,4:15pm,3:15,52666,64,67,7,null,0,50.5 ,U,http://www.pro-football-reference.com/boxscores/200510160rai.htm
6,Sun,2005-10-16,29,13,42,10,Qwest Field,8:38pm,2:59,66196,57,76,14,Seattle Seahawks ,8.5,45.5 ,O,http://www.pro-football-reference.com/boxscores/200510160sea.htm
6,Sun,2005-10-16,30,18,27,13,Raymond James Stadium,1:02pm,3:22,65168,81,41,9,Tampa Bay Buccaneers ,4.5,33.0 ,O,http://www.pro-football-reference.com/boxscores/200510160tam.htm
7,Sun,2005-10-23,1,31,20,10,Sun Devil Stadium,3:15pm,3:23,39482,83,28,5,Arizona Cardinals ,3.0,45.0 ,U,http://www.pro-football-reference.com/boxscores/200510230crd.htm
7,Mon,2005-10-24,2,23,27,14,Georgia Dome,9:07pm,3:08,70995,null,null,0,Atlanta Falcons ,7.5,41.0 ,P,http://www.pro-football-reference.com/boxscores/200510240atl.htm
7,Sun,2005-10-23,6,3,10,6,Soldier Field,4:15pm,3:00,62102,48,76,6,Chicago Bears ,1.0,32.0 ,U,http://www.pro-football-reference.com/boxscores/200510230chi.htm
7,Sun,2005-10-23,11,8,13,10,Cleveland Browns Stadium,1:04pm,3:02,72923,47,70,5,Cleveland Browns ,3.0,36.0 ,U,http://www.pro-football-reference.com/boxscores/200510230cle.htm
7,Sun,2005-10-23,14,13,38,20,Reliant Stadium,1:03pm,2:46,70621,null,null,0,Indianapolis Colts ,14.5,44.5 ,O,http://www.pro-football-reference.com/boxscores/200510230htx.htm
7,Fri,2005-10-21,16,18,30,20,Dolphin Stadium,7:05pm,3:10,68350,78,81,15,Kansas City Chiefs ,1.0,42.5 ,O,http://www.pro-football-reference.com/boxscores/200510210mia.htm
7,Sun,2005-10-23,19,12,23,20,Hubert H. Humphrey Metrodome,1:00pm,3:05,64278,null,null,0,Minnesota Vikings ,2.0,46.0 ,U,http://www.pro-football-reference.com/boxscores/200510230min.htm
7,Sun,2005-10-23,22,10,24,23,Giants Stadium,4:15pm,3:13,78516,54,55,17,New York Giants ,2.0,46.5 ,O,http://www.pro-football-reference.com/boxscores/200510230nyg.htm
7,Sun,2005-10-23,24,4,38,17,McAfee Coliseum,4:15pm,3:16,42779,59,77,0,Oakland Raiders ,3.0,42.0 ,O,http://www.pro-football-reference.com/boxscores/200510230rai.htm
7,Sun,2005-10-23,25,27,20,17,Lincoln Financial Field,1:02pm,3:33,67747,53,45,17,Philadelphia Eagles ,4.0,47.0 ,U,http://www.pro-football-reference.com/boxscores/200510230phi.htm
7,Sun,2005-10-23,26,7,27,13,Paul Brown Stadium,1:02pm,3:01,66104,47,89,6,Cincinnati Bengals ,3.0,43.0 ,U,http://www.pro-football-reference.com/boxscores/200510230cin.htm
7,Sun,2005-10-23,29,9,13,10,Qwest Field,4:06pm,3:08,67046,55,92,1,Seattle Seahawks ,3.0,45.5 ,U,http://www.pro-football-reference.com/boxscores/200510230sea.htm
7,Sun,2005-10-23,17,21,28,17,Edward Jones Dome,1:02pm,3:20,64586,null,null,0,St. Louis Rams ,5.0,50.0 ,U,http://www.pro-football-reference.com/boxscores/200510230ram.htm
7,Sun,2005-10-23,32,28,52,17,FedExField,1:03pm,2:52,90224,60,47,4,Washington Redskins ,11.5,38.0 ,O,http://www.pro-football-reference.com/boxscores/200510230was.htm
8,Sun,2005-10-30,5,19,38,13,Bank of America Stadium,1:02pm,3:04,73502,70,24,5,Carolina Panthers ,8.0,44.0 ,O,http://www.pro-football-reference.com/boxscores/200510300car.htm
8,Sun,2005-10-30,6,11,19,13,Ford Field,1:04pm,3:26,61814,null,null,0,Detroit Lions ,3.0,32.5 ,U,http://www.pro-football-reference.com/boxscores/200510300det.htm
8,Sun,2005-10-30,7,12,21,14,Paul Brown Stadium,1:02pm,2:52,65940,58,42,9,Cincinnati Bengals ,7.0,46.0 ,U,http://www.pro-football-reference.com/boxscores/200510300cin.htm
8,Sun,2005-10-30,9,1,34,13,Texas Stadium,1:02pm,2:56,62068,71,60,0,Dallas Cowboys ,7.0,41.0 ,O,http://www.pro-football-reference.com/boxscores/200510300dal.htm
8,Sun,2005-10-30,10,25,49,21,Invesco Field at Mile High,4:15pm,3:27,76530,52,46,3,Denver Broncos ,3.0,44.0 ,O,http://www.pro-football-reference.com/boxscores/200510300den.htm
8,Sun,2005-10-30,13,8,19,16,Reliant Stadium,1:02pm,2:49,70064,null,null,0,Houston Texans ,2.0,37.5 ,U,http://www.pro-football-reference.com/boxscores/200510300htx.htm
8,Sun,2005-10-30,18,21,21,6,Tiger Stadium (LSU),4:05pm,3:13,61643,76,30,3,New Orleans Saints ,2.0,41.0 ,U,http://www.pro-football-reference.com/boxscores/200510300nor.htm
8,Sun,2005-10-30,20,4,21,16,Gillette Stadium,8:37pm,3:08,68756,58,47,7,New England Patriots ,7.0,43.5 ,U,http://www.pro-football-reference.com/boxscores/200510300nwe.htm
8,Sun,2005-10-30,22,32,36,0,Giants Stadium,1:06pm,3:13,78630,64,45,13,New York Giants ,3.0,41.0 ,U,http://www.pro-football-reference.com/boxscores/200510300nyg.htm
8,Sun,2005-10-30,24,31,34,25,The Coliseum,1:02pm,3:08,69149,67,31,9,Oakland Raiders ,2.0,46.0 ,O,http://www.pro-football-reference.com/boxscores/200510300oti.htm
8,Mon,2005-10-31,26,3,20,19,Heinz Field,9:07pm,3:10,64178,54,57,2,Pittsburgh Steelers ,8.5,33.0 ,O,http://www.pro-football-reference.com/boxscores/200510310pit.htm
8,Sun,2005-10-30,27,16,28,20,Qualcomm Stadium,4:05pm,3:21,65750,73,64,8,San Diego Chargers ,5.0,51.0 ,U,http://www.pro-football-reference.com/boxscores/200510300sdg.htm
8,Sun,2005-10-30,28,30,15,10,Monster Park,4:15pm,3:06,63358,61,67,3,Tampa Bay Buccaneers ,11.5,37.0 ,U,http://www.pro-football-reference.com/boxscores/200510300sfo.htm
8,Sun,2005-10-30,17,15,24,21,Edward Jones Dome,1:02pm,2:55,65251,null,null,0,Jacksonville Jaguars ,3.0,43.0 ,O,http://www.pro-football-reference.com/boxscores/200510300ram.htm
9,Sun,2005-11-06,2,18,17,10,Dolphin Stadium,1:03pm,2:49,72187,80,74,8,Atlanta Falcons ,2.0,39.5 ,U,http://www.pro-football-reference.com/boxscores/200511060mia.htm
9,Sun,2005-11-06,5,30,34,14,Raymond James Stadium,1:02pm,2:56,65014,84,47,8,null,0,36.5 ,O,http://www.pro-football-reference.com/boxscores/200511060tam.htm
9,Sun,2005-11-06,6,21,20,17,Tiger Stadium (LSU),4:05pm,3:02,32637,85,51,0,Chicago Bears ,2.5,34.5 ,O,http://www.pro-football-reference.com/boxscores/200511060nor.htm
9,Sun,2005-11-06,7,3,21,9,M&T Bank Stadium,1:02pm,2:55,70540,70,55,14,Cincinnati Bengals ,3.5,36.0 ,U,http://www.pro-football-reference.com/boxscores/200511060rav.htm
9,Sun,2005-11-06,8,31,20,14,Cleveland Browns Stadium,1:03pm,3:15,72594,64,75,18,Cleveland Browns ,3.0,39.0 ,U,http://www.pro-football-reference.com/boxscores/200511060cle.htm
9,Mon,2005-11-07,14,20,40,21,Gillette Stadium,9:08pm,3:03,68756,51,39,8,Indianapolis Colts ,3.0,46.5 ,O,http://www.pro-football-reference.com/boxscores/200511070nwe.htm
9,Sun,2005-11-06,15,13,21,14,Alltel Stadium,1:01pm,2:51,64613,79,53,3,Jacksonville Jaguars ,11.0,37.5 ,U,http://www.pro-football-reference.com/boxscores/200511060jax.htm
9,Sun,2005-11-06,16,24,27,23,Arrowhead Stadium,1:00pm,3:26,79033,55,63,8,Kansas City Chiefs ,4.5,51.5 ,U,http://www.pro-football-reference.com/boxscores/200511060kan.htm
9,Sun,2005-11-06,19,11,27,14,Hubert H. Humphrey Metrodome,1:05pm,3:04,63813,null,null,0,Detroit Lions ,1.5,37.5 ,O,http://www.pro-football-reference.com/boxscores/200511060min.htm
9,Sun,2005-11-06,22,28,24,6,Monster Park,4:06pm,2:59,63820,61,80,5,New York Giants ,9.5,42.0 ,U,http://www.pro-football-reference.com/boxscores/200511060sfo.htm
9,Sun,2005-11-06,26,12,20,10,Lambeau Field,4:15pm,2:50,70607,49,60,16,Pittsburgh Steelers ,6.5,42.0 ,U,http://www.pro-football-reference.com/boxscores/200511060gnb.htm
9,Sun,2005-11-06,27,23,31,26,Giants Stadium,1:02pm,3:09,77662,63,78,12,San Diego Chargers ,5.5,41.5 ,O,http://www.pro-football-reference.com/boxscores/200511060nyj.htm
9,Sun,2005-11-06,29,1,33,19,Sun Devil Stadium,4:05pm,3:08,43542,79,16,0,Seattle Seahawks ,4.5,44.0 ,O,http://www.pro-football-reference.com/boxscores/200511060crd.htm
9,Sun,2005-11-06,32,25,17,10,FedExField,8:37pm,2:59,90298,68,54,15,null,0,41.0 ,U,http://www.pro-football-reference.com/boxscores/200511060was.htm
ConfChamp,Sun,2006-01-22,26,10,34,17,Invesco Field at Mile High,3:08pm,3:03,76775,34,48,11,Denver Broncos ,3.5,41.0 ,O,http://www.pro-football-reference.com/boxscores/200601220den.htm
ConfChamp,Sun,2006-01-22,29,5,34,14,Qwest Field,6:47pm,3:09,67837,48,72,14,Seattle Seahawks ,5.5,43.0 ,O,http://www.pro-football-reference.com/boxscores/200601220sea.htm
Division,Sun,2006-01-15,5,6,29,21,Soldier Field,4:41pm,3:23,62209,40,50,15,Chicago Bears ,3.0,31.0 ,O,http://www.pro-football-reference.com/boxscores/200601150chi.htm
Division,Sat,2006-01-14,10,20,27,13,Invesco Field at Mile High,8:16pm,3:15,76238,54,22,3,Denver Broncos ,3.0,44.0 ,U,http://www.pro-football-reference.com/boxscores/200601140den.htm
Division,Sun,2006-01-15,26,14,21,18,RCA Dome,1:04pm,3:18,57449,null,null,0,Indianapolis Colts ,8.5,46.5 ,U,http://www.pro-football-reference.com/boxscores/200601150clt.htm
Division,Sat,2006-01-14,29,32,20,10,Qwest Field,4:35pm,3:01,67551,44,83,1,Seattle Seahawks ,8.5,41.0 ,U,http://www.pro-football-reference.com/boxscores/200601140sea.htm
SuperBowl,Sun,2006-02-05,26,29,21,10,Ford Field,6:27pm,3:36,68206,null,null,0,Pittsburgh Steelers ,4.0,47.0 ,U,http://www.pro-football-reference.com/boxscores/200602050pit.htm
WildCard,Sun,2006-01-08,5,22,23,0,Giants Stadium,1:04pm,2:39,79378,44,50,6,New York Giants ,3.0,43.5 ,U,http://www.pro-football-reference.com/boxscores/200601080nyg.htm
WildCard,Sat,2006-01-07,20,15,28,3,Gillette Stadium,8:08pm,2:55,68756,24,63,0,New England Patriots ,8.0,37.5 ,U,http://www.pro-football-reference.com/boxscores/200601070nwe.htm
WildCard,Sun,2006-01-08,26,7,31,17,Paul Brown Stadium,4:36pm,3:03,65870,61,37,22,Pittsburgh Steelers ,3.0,44.0 ,O,http://www.pro-football-reference.com/boxscores/200601080cin.htm
WildCard,Sat,2006-01-07,32,30,17,10,Raymond James Stadium,4:34pm,3:01,65514,52,56,12,Tampa Bay Buccaneers ,2.5,37.5 ,U,http://www.pro-football-reference.com/boxscores/200601070tam.htm
